an,ror_id
7199243.0,04nm9ed20
7199243.0,02xrb7c43
7199244.0,00m6w7z96
7199244.0,03wpppw84
7199244.0,01dq60k83
7199245.0,02zhqgq86
7199246.0,01y2jtd41
7199247.0,023hj5876
7199247.0,00b6h0x02
7199247.0,02czkny70
7199247.0,018hded08
7199247.0,03kd9rr37
7199248.0,05tw0wf88
7199248.0,041kmwe10
7199250.0,00m6w7z96
7199250.0,023hj5876
7199250.0,023hj5876
7199250.0,00b6h0x02
7199250.0,04jcykh16
7199250.0,036wvzt09
7199251.0,03r8z3t63
7199251.0,01aff2v68
7199251.0,01aff2v68
7199252.0,00f54p054
7199252.0,041nk4h53
7199252.0,041nk4h53
7199253.0,03r8z3t63
7199253.0,03f0f6041
7199254.0,052r2xn60
7199254.0,03anc3s24
7199254.0,05a94k872
7199255.0,017tgbk05
7199255.0,01h8pf755
7199255.0,04zzdbj59
7199255.0,021f0sa24
7199255.0,03q35y927
7199255.0,01rk35k63
7199255.0,050jn9y42
7199255.0,04zzdbj59
7199255.0,00m4rxj18
7199255.0,02pp21x07
7199255.0,017tgbk05
7199255.0,04gyj6s21
7199255.0,051475v86
7199255.0,00bq8vv83
7199255.0,042drmv40
7199255.0,04zzdbj59
7199255.0,021f0sa24
7199255.0,040smqw14
7199256.0,03taz7m60
7199256.0,01rtyzb94
7199257.0,03x80pn82
7199257.0,03nh7d505
7199257.0,01txvbn74
7199257.0,04zzdbj59
7199258.0,01qcq9d74
7199258.0,04h9pn542
7199258.0,0227as991
7199259.0,03ej8a714
7199259.0,02bfwt286
7199260.0,0220qvk04
7199260.0,035xkbk20
7199260.0,04zzdbj59
7199260.0,040baw385
7199260.0,0112mx960
7199261.0,00jmfr291
7199262.0,05b210c34
7199262.0,05b210c34
7199262.0,00vtgdb53
7199263.0,04jcykh16
7199263.0,023hj5876
7199263.0,00b6h0x02
7199263.0,023hj5876
7199263.0,02der9h97
7199263.0,00m6w7z96
7199264.0,05qwgg493
7199264.0,03taz7m60
7199264.0,01apwpt12
7199265.0,05vf56z40
7199266.0,02dn7x778
7199266.0,02b6c1039
7199267.0,
7199267.0,00hj54h04
7199267.0,047rhhm47
7199267.0,042nb2s44
7199268.0,03m2x1q45
7199268.0,01wd4xt90
7199269.0,04yqw9c44
7199270.0,02e2c7k09
7199270.0,00240q980
7199271.0,044k9ta02
7199272.0,037s24f05
7199272.0,01an3r305
7199272.0,02smfhw86
7199273.0,00jc20583
7199273.0,01q1z8k08
7199273.0,05hffr360
7199274.0,02s376052
7199274.0,05x2bcf33
7199274.0,00mcjh785
7199274.0,00mcjh785
7199274.0,00mcjh785
7199275.0,033bb5z47
7199275.0,01drq0835
7199275.0,01drq0835
7199276.0,05wn69s11
7199276.0,05wn69s11
7199276.0,
7199277.0,04ypx8c21
7199277.0,04ypx8c21
7199277.0,02n415q13
7199278.0,04teye511
7199278.0,
7199278.0,04teye511
7199278.0,00f54p054
7199278.0,00b30xv10
7199279.0,01rtyzb94
7199279.0,01rtyzb94
7199280.0,04d23a975
7199281.0,05kb8h459
7199281.0,023hj5876
7199282.0,04qr3zq92
7199283.0,01zkghx44
7199283.0,01zkghx44
7199284.0,023hj5876
7199284.0,023hj5876
7199284.0,00b6h0x02
7199285.0,01zkghx44
7199285.0,00ty2a548
7199286.0,03ftejk10
7199286.0,05256ym39
7199286.0,010pmpe69
7199287.0,02e7b5302
7199287.0,02e7b5302
7199288.0,00apj8t60
7199288.0,00apj8t60
7199289.0,00z0kq074
7199289.0,00z0kq074
7199289.0,00z0kq074
7199289.0,0079gpv38
7199290.0,03svthf85
7199290.0,035h3r191
7199291.0,02n9z0v62
7199292.0,01s7y5e82
7199293.0,034t30j35
7199293.0,034t30j35
7199293.0,02xtbq882
7199293.0,05bqach95
7199293.0,038t36y30
7199293.0,02kpeqv85
7199293.0,01dq60k83
7199293.0,02chw6z69
7199294.0,03wq36r11
7199294.0,02ytfzr55
7199295.0,038t36y30
7208737.0,04xfq0f34
,
,
,
,
,
,
